parameter,iteration,value,parset,value.ps3
int.r2,97,-1.28655503915663,3-097,-1.16953266153963
int.r2,98,-1.39100276299194,3-098,-1.16953266153963
int.r2,99,-1.3206794659598,3-099,-1.16953266153963
int.r2,100,-1.17714149618994,3-100,-1.16953266153963
rain.rate.r2,1,0.838908161280687,3-001,0.601638646982885
rain.rate.r2,2,0.490791487046143,3-002,0.601638646982885
rain.rate.r2,3,0.384180925070723,3-003,0.601638646982885
rain.rate.r2,4,0.690728451606424,3-004,0.601638646982885
rain.rate.r2,5,0.646727111502603,3-005,0.601638646982885
rain.rate.r2,6,0.288519265062514,3-006,0.601638646982885
rain.rate.r2,7,0.750164207767422,3-007,0.601638646982885
rain.rate.r2,8,0.580716018673296,3-008,0.601638646982885
rain.rate.r2,9,0.687059830152816,3-009,0.601638646982885
rain.rate.r2,10,0.679368016420966,3-010,0.601638646982885
rain.rate.r2,11,0.576647361724732,3-011,0.601638646982885
rain.rate.r2,12,0.443946934532359,3-012,0.601638646982885
rain.rate.r2,13,0.705046079044421,3-013,0.601638646982885
rain.rate.r2,14,1.79632196821209,3-014,0.601638646982885
rain.rate.r2,15,0.827709726469659,3-015,0.601638646982885
rain.rate.r2,16,2.32300929792951,3-016,0.601638646982885
rain.rate.r2,17,-1.01374692319411,3-017,0.601638646982885
rain.rate.r2,18,0.0780685072952983,3-018,0.601638646982885
rain.rate.r2,19,0.621011957037939,3-019,0.601638646982885
rain.rate.r2,20,1.06120928811994,3-020,0.601638646982885
rain.rate.r2,21,0.697814830413433,3-021,0.601638646982885
rain.rate.r2,22,-0.0565922956173953,3-022,0.601638646982885
rain.rate.r2,23,0.475538062649401,3-023,0.601638646982885
rain.rate.r2,24,0.617189272430673,3-024,0.601638646982885
rain.rate.r2,25,0.486712911163826,3-025,0.601638646982885
rain.rate.r2,26,0.201883517201214,3-026,0.601638646982885
rain.rate.r2,27,2.18103344303534,3-027,0.601638646982885
rain.rate.r2,28,1.28960171802122,3-028,0.601638646982885
rain.rate.r2,29,0.563728804910573,3-029,0.601638646982885
rain.rate.r2,30,0.614753757731691,3-030,0.601638646982885
rain.rate.r2,31,0.729879556345271,3-031,0.601638646982885
rain.rate.r2,32,-16.2530015156385,3-032,0.601638646982885
rain.rate.r2,33,0.605229933383158,3-033,0.601638646982885
rain.rate.r2,34,0.873408719030767,3-034,0.601638646982885
rain.rate.r2,35,0.593616903176242,3-035,0.601638646982885
rain.rate.r2,36,0.729838547898495,3-036,0.601638646982885
rain.rate.r2,37,1.01199277319669,3-037,0.601638646982885
rain.rate.r2,38,0.363348236333936,3-038,0.601638646982885
rain.rate.r2,39,0.788681608933966,3-039,0.601638646982885
rain.rate.r2,40,0.63193164768078,3-040,0.601638646982885
rain.rate.r2,41,0.370858976672537,3-041,0.601638646982885
rain.rate.r2,42,0.419497284587023,3-042,0.601638646982885
rain.rate.r2,43,1.06118151909027,3-043,0.601638646982885
rain.rate.r2,44,0.644475004182675,3-044,0.601638646982885
rain.rate.r2,45,0.585410246867203,3-045,0.601638646982885
rain.rate.r2,46,0.536471038325729,3-046,0.601638646982885
rain.rate.r2,47,0.224460904521448,3-047,0.601638646982885
rain.rate.r2,48,0.673089818705119,3-048,0.601638646982885
rain.rate.r2,49,0.846866695069839,3-049,0.601638646982885
rain.rate.r2,50,0.894800389485835,3-050,0.601638646982885
rain.rate.r2,51,0.621795772457208,3-051,0.601638646982885
rain.rate.r2,52,0.601086454574977,3-052,0.601638646982885
rain.rate.r2,53,0.559473230728709,3-053,0.601638646982885
rain.rate.r2,54,0.574133828223489,3-054,0.601638646982885
rain.rate.r2,55,0.467599689590039,3-055,0.601638646982885
rain.rate.r2,56,0.662504297770369,3-056,0.601638646982885
rain.rate.r2,57,0.639016616761982,3-057,0.601638646982885
rain.rate.r2,58,0.600476267606722,3-058,0.601638646982885
rain.rate.r2,59,0.472761693324726,3-059,0.601638646982885
rain.rate.r2,60,0.68213729483632,3-060,0.601638646982885
rain.rate.r2,61,0.0993906451748784,3-061,0.601638646982885
rain.rate.r2,62,0.499271643527004,3-062,0.601638646982885
rain.rate.r2,63,0.582114400025738,3-063,0.601638646982885
rain.rate.r2,64,0.709644478890093,3-064,0.601638646982885
rain.rate.r2,65,0.726098023005504,3-065,0.601638646982885
rain.rate.r2,66,0.573719819385564,3-066,0.601638646982885
rain.rate.r2,67,0.61594722577901,3-067,0.601638646982885
rain.rate.r2,68,0.503422203479,3-068,0.601638646982885
rain.rate.r2,69,0.768859260274581,3-069,0.601638646982885
rain.rate.r2,70,0.806467927409483,3-070,0.601638646982885
rain.rate.r2,71,0.603137445825534,3-071,0.601638646982885
rain.rate.r2,72,0.501634666481614,3-072,0.601638646982885
rain.rate.r2,73,0.537293219536946,3-073,0.601638646982885
rain.rate.r2,74,0.680330018920004,3-074,0.601638646982885
rain.rate.r2,75,0.686281086612109,3-075,0.601638646982885
rain.rate.r2,76,0.935490729254092,3-076,0.601638646982885
rain.rate.r2,77,0.392138811579913,3-077,0.601638646982885
rain.rate.r2,78,0.427186483458061,3-078,0.601638646982885
rain.rate.r2,79,0.743326259485038,3-079,0.601638646982885
rain.rate.r2,80,2.10944581619268,3-080,0.601638646982885
rain.rate.r2,81,0.679887881535364,3-081,0.601638646982885
rain.rate.r2,82,0.717768954076535,3-082,0.601638646982885
rain.rate.r2,83,0.61093314299032,3-083,0.601638646982885
rain.rate.r2,84,1.53418759276812,3-084,0.601638646982885
rain.rate.r2,85,0.479879562777139,3-085,0.601638646982885
rain.rate.r2,86,0.613769597637019,3-086,0.601638646982885
rain.rate.r2,87,0.639996223629811,3-087,0.601638646982885
rain.rate.r2,88,0.581976046738519,3-088,0.601638646982885
rain.rate.r2,89,0.560448451482102,3-089,0.601638646982885
rain.rate.r2,90,0.67143859485239,3-090,0.601638646982885
rain.rate.r2,91,0.429788573511789,3-091,0.601638646982885
rain.rate.r2,92,0.475475812727073,3-092,0.601638646982885
rain.rate.r2,93,0.796661309487638,3-093,0.601638646982885
rain.rate.r2,94,0.276478568760553,3-094,0.601638646982885
rain.rate.r2,95,0.424114764747647,3-095,0.601638646982885
rain.rate.r2,96,0.643050776066537,3-096,0.601638646982885
rain.rate.r2,97,0.57320344761827,3-097,0.601638646982885
rain.rate.r2,98,0.75057103669951,3-098,0.601638646982885
rain.rate.r2,99,0.670319978062357,3-099,0.601638646982885
rain.rate.r2,100,0.643530209032194,3-100,0.601638646982885
int.r3,1,-2.75839727507697,3-001,-2.68829766491157
int.r3,2,-2.77008480020823,3-002,-2.68829766491157
int.r3,3,-2.85581471777891,3-003,-2.68829766491157
int.r3,4,-2.73417219823204,3-004,-2.68829766491157
int.r3,5,-2.69850224576291,3-005,-2.68829766491157
int.r3,6,-2.66095661860545,3-006,-2.68829766491157
int.r3,7,-2.63575073140718,3-007,-2.68829766491157
int.r3,8,-2.84673210076828,3-008,-2.68829766491157
int.r3,9,-2.74349930178029,3-009,-2.68829766491157
int.r3,10,-2.62602224919315,3-010,-2.68829766491157
int.r3,11,-2.6865018030289,3-011,-2.68829766491157
int.r3,12,-2.64706976562964,3-012,-2.68829766491157
int.r3,13,-2.73246662972724,3-013,-2.68829766491157
int.r3,14,-2.85566349198207,3-014,-2.68829766491157
int.r3,15,-2.73246284017526,3-015,-2.68829766491157
int.r3,16,-2.69050972342559,3-016,-2.68829766491157
int.r3,17,-2.41990131454951,3-017,-2.68829766491157
int.r3,18,-2.57975524742936,3-018,-2.68829766491157
int.r3,19,-2.66942985693491,3-019,-2.68829766491157
int.r3,20,-2.80514402212316,3-020,-2.68829766491157
int.r3,21,-2.69927218304468,3-021,-2.68829766491157
int.r3,22,-2.65099842372013,3-022,-2.68829766491157
int.r3,23,-2.77700491661486,3-023,-2.68829766491157
int.r3,24,-2.6508681541199,3-024,-2.68829766491157
int.r3,25,-2.69693106468092,3-025,-2.68829766491157
int.r3,26,-2.70256217687278,3-026,-2.68829766491157
int.r3,27,-2.64818166232998,3-027,-2.68829766491157
int.r3,28,-2.612099970729,3-028,-2.68829766491157
int.r3,29,-2.80317852450548,3-029,-2.68829766491157
int.r3,30,-2.67216873699256,3-030,-2.68829766491157
int.r3,31,-2.78075169894735,3-031,-2.68829766491157
int.r3,32,-3.06480185363488,3-032,-2.68829766491157
int.r3,33,-2.69648741323058,3-033,-2.68829766491157
int.r3,34,-2.66706400421293,3-034,-2.68829766491157
int.r3,35,-2.66850080213495,3-035,-2.68829766491157
int.r3,36,-2.74721594308979,3-036,-2.68829766491157
int.r3,37,-3.11336282983658,3-037,-2.68829766491157
int.r3,38,-2.66962604594787,3-038,-2.68829766491157
int.r3,39,-2.65451240649771,3-039,-2.68829766491157
int.r3,40,-2.65921008454738,3-040,-2.68829766491157
int.r3,41,-2.68656120667905,3-041,-2.68829766491157
int.r3,42,-2.79500642775727,3-042,-2.68829766491157
int.r3,43,-2.91503563218116,3-043,-2.68829766491157
int.r3,44,-2.74131774441297,3-044,-2.68829766491157
int.r3,45,-2.74283592588796,3-045,-2.68829766491157
int.r3,46,-2.87711805044533,3-046,-2.68829766491157
int.r3,47,-2.68625571702677,3-047,-2.68829766491157
int.r3,48,-2.73592619275736,3-048,-2.68829766491157
int.r3,49,-2.86234488792529,3-049,-2.68829766491157
int.r3,50,-2.8378894078823,3-050,-2.68829766491157
int.r3,51,-2.78465535827203,3-051,-2.68829766491157
int.r3,52,-2.64132022221616,3-052,-2.68829766491157
int.r3,53,-2.69177660760549,3-053,-2.68829766491157
int.r3,54,-2.72253381958635,3-054,-2.68829766491157
int.r3,55,-2.76064419876975,3-055,-2.68829766491157
int.r3,56,-2.64328769847273,3-056,-2.68829766491157
int.r3,57,-2.68777350759131,3-057,-2.68829766491157
int.r3,58,-2.69615108322207,3-058,-2.68829766491157
int.r3,59,-2.72100954482361,3-059,-2.68829766491157
int.r3,60,-2.72441049999036,3-060,-2.68829766491157
int.r3,61,-2.65922376385391,3-061,-2.68829766491157
int.r3,62,-2.6625541559606,3-062,-2.68829766491157
int.r3,63,-2.68335029574326,3-063,-2.68829766491157
int.r3,64,-2.65425469706781,3-064,-2.68829766491157
int.r3,65,-2.8408034800582,3-065,-2.68829766491157
int.r3,66,-2.72708798863696,3-066,-2.68829766491157
int.r3,67,-2.70434860847299,3-067,-2.68829766491157
int.r3,68,-2.71007904658939,3-068,-2.68829766491157
int.r3,69,-2.7704096678902,3-069,-2.68829766491157
int.r3,70,-2.86404593859314,3-070,-2.68829766491157
int.r3,71,-2.63765065707978,3-071,-2.68829766491157
int.r3,72,-2.74087795416463,3-072,-2.68829766491157
int.r3,73,-2.74340264847719,3-073,-2.68829766491157
int.r3,74,-2.6708270981054,3-074,-2.68829766491157
int.r3,75,-3.0296451317558,3-075,-2.68829766491157
int.r3,76,-2.6567305804,3-076,-2.68829766491157
int.r3,77,-2.78170091301791,3-077,-2.68829766491157
int.r3,78,-2.66120365666667,3-078,-2.68829766491157
int.r3,79,-2.82457401700577,3-079,-2.68829766491157
int.r3,80,-2.6411662015715,3-080,-2.68829766491157
int.r3,81,-2.6819332121273,3-081,-2.68829766491157
int.r3,82,-2.69348768100127,3-082,-2.68829766491157
int.r3,83,-2.72511174294724,3-083,-2.68829766491157
int.r3,84,-2.67089621584465,3-084,-2.68829766491157
int.r3,85,-2.710059386586,3-085,-2.68829766491157
int.r3,86,-2.65452608821535,3-086,-2.68829766491157
int.r3,87,-2.75803156218484,3-087,-2.68829766491157
int.r3,88,-2.6847423032519,3-088,-2.68829766491157
int.r3,89,-2.80854637544105,3-089,-2.68829766491157
int.r3,90,-2.62509064620767,3-090,-2.68829766491157
int.r3,91,-2.63862538735588,3-091,-2.68829766491157
int.r3,92,-2.7629020516679,3-092,-2.68829766491157
int.r3,93,-2.75499612073883,3-093,-2.68829766491157
int.r3,94,-2.65566216213819,3-094,-2.68829766491157
int.r3,95,-2.74387931092585,3-095,-2.68829766491157
int.r3,96,-2.68800171399516,3-096,-2.68829766491157
int.r3,97,-2.68958255531635,3-097,-2.68829766491157
int.r3,98,-2.70726872115977,3-098,-2.68829766491157
int.r3,99,-2.7133071455473,3-099,-2.68829766491157
int.r3,100,-2.64620865401619,3-100,-2.68829766491157
app.mthd.cs.r3,1,-0.230108799707967,3-001,-0.384396372165378
app.mthd.cs.r3,2,-0.181302666790849,3-002,-0.384396372165378
app.mthd.cs.r3,3,-0.300066306750344,3-003,-0.384396372165378
app.mthd.cs.r3,4,-0.362986514750959,3-004,-0.384396372165378
app.mthd.cs.r3,5,-0.548958202577412,3-005,-0.384396372165378
app.mthd.cs.r3,6,-0.332504017162171,3-006,-0.384396372165378
app.mthd.cs.r3,7,-0.628397191005173,3-007,-0.384396372165378
app.mthd.cs.r3,8,-0.120293019435101,3-008,-0.384396372165378
app.mthd.cs.r3,9,-0.381181599222196,3-009,-0.384396372165378
app.mthd.cs.r3,10,-4.28623856734154,3-010,-0.384396372165378
app.mthd.cs.r3,11,-0.38649579201222,3-011,-0.384396372165378
app.mthd.cs.r3,12,-0.460320555122366,3-012,-0.384396372165378
app.mthd.cs.r3,13,-0.519126622783237,3-013,-0.384396372165378
app.mthd.cs.r3,14,-0.885272734458788,3-014,-0.384396372165378
app.mthd.cs.r3,15,-0.471512057857524,3-015,-0.384396372165378
app.mthd.cs.r3,16,-0.296074228662686,3-016,-0.384396372165378
app.mthd.cs.r3,17,-0.384396372165378,3-017,-0.384396372165378
app.mthd.cs.r3,18,-0.377719888677795,3-018,-0.384396372165378
app.mthd.cs.r3,19,-0.383872051904821,3-019,-0.384396372165378
app.mthd.cs.r3,20,-0.384396372165378,3-020,-0.384396372165378
app.mthd.cs.r3,21,-0.393406049334454,3-021,-0.384396372165378
app.mthd.cs.r3,22,-0.443398782118355,3-022,-0.384396372165378
app.mthd.cs.r3,23,-0.232147510289724,3-023,-0.384396372165378
app.mthd.cs.r3,24,-0.7526028580219,3-024,-0.384396372165378
app.mthd.cs.r3,25,-0.355349207107106,3-025,-0.384396372165378
app.mthd.cs.r3,26,-0.295684008915993,3-026,-0.384396372165378
app.mthd.cs.r3,27,-0.315659173625596,3-027,-0.384396372165378
app.mthd.cs.r3,28,-1.31574163681846,3-028,-0.384396372165378
app.mthd.cs.r3,29,-0.255329132447697,3-029,-0.384396372165378
app.mthd.cs.r3,30,-0.438048819241854,3-030,-0.384396372165378
app.mthd.cs.r3,31,-0.221583268230795,3-031,-0.384396372165378
app.mthd.cs.r3,32,-0.611884823909313,3-032,-0.384396372165378
app.mthd.cs.r3,33,-0.412196512297247,3-033,-0.384396372165378
app.mthd.cs.r3,34,-0.392096845277625,3-034,-0.384396372165378
app.mthd.cs.r3,35,-0.582746660301078,3-035,-0.384396372165378
app.mthd.cs.r3,36,-0.572250040084079,3-036,-0.384396372165378
app.mthd.cs.r3,37,-0.384396372165378,3-037,-0.384396372165378
app.mthd.cs.r3,38,-0.382740317031462,3-038,-0.384396372165378
app.mthd.cs.r3,39,-0.345760593341734,3-039,-0.384396372165378
app.mthd.cs.r3,40,-0.358035413691943,3-040,-0.384396372165378
app.mthd.cs.r3,41,-0.424000263481359,3-041,-0.384396372165378
app.mthd.cs.r3,42,-0.133830045056875,3-042,-0.384396372165378
app.mthd.cs.r3,43,-0.188959385475671,3-043,-0.384396372165378
app.mthd.cs.r3,44,-0.64514440702353,3-044,-0.384396372165378
app.mthd.cs.r3,45,-0.362407178180109,3-045,-0.384396372165378
app.mthd.cs.r3,46,-0.794575638277311,3-046,-0.384396372165378
app.mthd.cs.r3,47,-0.402455266490171,3-047,-0.384396372165378
app.mthd.cs.r3,48,-0.654038964527618,3-048,-0.384396372165378
app.mthd.cs.r3,49,-0.2758333250177,3-049,-0.384396372165378
app.mthd.cs.r3,50,-0.07848515711735,3-050,-0.384396372165378
app.mthd.cs.r3,51,-0.415292687459871,3-051,-0.384396372165378
app.mthd.cs.r3,52,-0.785992084905163,3-052,-0.384396372165378
app.mthd.cs.r3,53,-0.519290565898237,3-053,-0.384396372165378
app.mthd.cs.r3,54,-0.322821516846243,3-054,-0.384396372165378
app.mthd.cs.r3,55,-0.172603002631396,3-055,-0.384396372165378
app.mthd.cs.r3,56,-0.713384663506041,3-056,-0.384396372165378
app.mthd.cs.r3,57,-0.357348032084857,3-057,-0.384396372165378
app.mthd.cs.r3,58,-1.02002836306849,3-058,-0.384396372165378
app.mthd.cs.r3,59,-0.314623114570161,3-059,-0.384396372165378
app.mthd.cs.r3,60,-0.391573535474603,3-060,-0.384396372165378
app.mthd.cs.r3,61,-0.407298072641966,3-061,-0.384396372165378
app.mthd.cs.r3,62,-0.406436347687571,3-062,-0.384396372165378
app.mthd.cs.r3,63,-0.37267154977842,3-063,-0.384396372165378
app.mthd.cs.r3,64,-0.730218034171985,3-064,-0.384396372165378
app.mthd.cs.r3,65,-0.185249366953458,3-065,-0.384396372165378
app.mthd.cs.r3,66,-0.222663213885181,3-066,-0.384396372165378
app.mthd.cs.r3,67,-0.467982070434019,3-067,-0.384396372165378
app.mthd.cs.r3,68,-0.468960137842385,3-068,-0.384396372165378
app.mthd.cs.r3,69,-0.384396372165378,3-069,-0.384396372165378
app.mthd.cs.r3,70,-0.21885020819778,3-070,-0.384396372165378
app.mthd.cs.r3,71,-0.415157633152425,3-071,-0.384396372165378
app.mthd.cs.r3,72,-1.19516810640811,3-072,-0.384396372165378
app.mthd.cs.r3,73,-0.30671971200107,3-073,-0.384396372165378
app.mthd.cs.r3,74,-0.76610441193723,3-074,-0.384396372165378
app.mthd.cs.r3,75,-0.384396372165378,3-075,-0.384396372165378
app.mthd.cs.r3,76,-0.374347928127503,3-076,-0.384396372165378
app.mthd.cs.r3,77,-0.218687941454534,3-077,-0.384396372165378
app.mthd.cs.r3,78,-0.496220298388177,3-078,-0.384396372165378
app.mthd.cs.r3,79,-0.213363671517034,3-079,-0.384396372165378
app.mthd.cs.r3,80,-0.43854068615895,3-080,-0.384396372165378
app.mthd.cs.r3,81,-0.408653908323392,3-081,-0.384396372165378
app.mthd.cs.r3,82,-0.346853490329027,3-082,-0.384396372165378
app.mthd.cs.r3,83,-0.332039542832618,3-083,-0.384396372165378
app.mthd.cs.r3,84,-0.384396372165378,3-084,-0.384396372165378
app.mthd.cs.r3,85,-0.626624140726586,3-085,-0.384396372165378
app.mthd.cs.r3,86,-0.576342879805464,3-086,-0.384396372165378
app.mthd.cs.r3,87,-0.374807370599524,3-087,-0.384396372165378
app.mthd.cs.r3,88,-0.415439817889037,3-088,-0.384396372165378
app.mthd.cs.r3,89,-0.218792999535269,3-089,-0.384396372165378
app.mthd.cs.r3,90,-1.07728317515512,3-090,-0.384396372165378
app.mthd.cs.r3,91,-0.384538488711146,3-091,-0.384396372165378
app.mthd.cs.r3,92,-0.218943134083563,3-092,-0.384396372165378
app.mthd.cs.r3,93,-0.354709665062549,3-093,-0.384396372165378
app.mthd.cs.r3,94,-0.800240413379254,3-094,-0.384396372165378
app.mthd.cs.r3,95,-0.228018166437204,3-095,-0.384396372165378
app.mthd.cs.r3,96,-0.372291519004795,3-096,-0.384396372165378
app.mthd.cs.r3,97,-0.41910031400513,3-097,-0.384396372165378
app.mthd.cs.r3,98,-0.379681831981338,3-098,-0.384396372165378
app.mthd.cs.r3,99,-0.356407978654139,3-099,-0.384396372165378
app.mthd.cs.r3,100,-0.492188116495085,3-100,-0.384396372165378
man.ph.r3,1,0.186215131108821,3-001,0.11776977404841
man.ph.r3,2,0.0135047927156101,3-002,0.11776977404841
man.ph.r3,3,0.351906283404832,3-003,0.11776977404841
man.ph.r3,4,0.230127716937207,3-004,0.11776977404841
man.ph.r3,5,-0.0014965234993491,3-005,0.11776977404841
man.ph.r3,6,0.159131726390898,3-006,0.11776977404841
man.ph.r3,7,-0.00592549602301419,3-007,0.11776977404841
man.ph.r3,8,0.10210527323655,3-008,0.11776977404841
man.ph.r3,9,0.424188105009068,3-009,0.11776977404841
man.ph.r3,10,0.0626445837382069,3-010,0.11776977404841
man.ph.r3,11,0.120001063490039,3-011,0.11776977404841
man.ph.r3,12,0.19540064175065,3-012,0.11776977404841
man.ph.r3,13,0.0643049437571789,3-013,0.11776977404841
man.ph.r3,14,-0.136445535446,3-014,0.11776977404841
man.ph.r3,15,0.368384987012877,3-015,0.11776977404841
man.ph.r3,16,0.195891912789881,3-016,0.11776977404841
man.ph.r3,17,-0.184306687203874,3-017,0.11776977404841
man.ph.r3,18,0.0209386187226734,3-018,0.11776977404841
man.ph.r3,19,0.117614523060111,3-019,0.11776977404841
man.ph.r3,20,0.477308191715271,3-020,0.11776977404841
man.ph.r3,21,0.131245109074576,3-021,0.11776977404841
man.ph.r3,22,0.181011884916182,3-022,0.11776977404841
man.ph.r3,23,0.00731664890850025,3-023,0.11776977404841
man.ph.r3,24,-0.00610159137055436,3-024,0.11776977404841
man.ph.r3,25,0.289739232328488,3-025,0.11776977404841
man.ph.r3,26,0.0306025172364154,3-026,0.11776977404841
man.ph.r3,27,0.0955938626562918,3-027,0.11776977404841
man.ph.r3,28,0.110776559236736,3-028,0.11776977404841
man.ph.r3,29,0.385863707648492,3-029,0.11776977404841
man.ph.r3,30,0.147158705241145,3-030,0.11776977404841
man.ph.r3,31,-0.0223684878110142,3-031,0.11776977404841
man.ph.r3,32,0.925784228410046,3-032,0.11776977404841
man.ph.r3,33,0.390604535979542,3-033,0.11776977404841
man.ph.r3,34,-0.00306142669896417,3-034,0.11776977404841
man.ph.r3,35,0.0863977107725788,3-035,0.11776977404841
man.ph.r3,36,0.390689219505586,3-036,0.11776977404841
man.ph.r3,37,1.02474162968397,3-037,0.11776977404841
man.ph.r3,38,0.117441262781044,3-038,0.11776977404841
man.ph.r3,39,0.148316336440666,3-039,0.11776977404841
man.ph.r3,40,0.082322124634414,3-040,0.11776977404841
man.ph.r3,41,0.232690246521783,3-041,0.11776977404841
man.ph.r3,42,-0.0270493268235169,3-042,0.11776977404841
man.ph.r3,43,0.527605403193299,3-043,0.11776977404841
man.ph.r3,44,0.393572438507566,3-044,0.11776977404841
man.ph.r3,45,0.217634164582912,3-045,0.11776977404841
man.ph.r3,46,0.679400650885719,3-046,0.11776977404841
man.ph.r3,47,0.209943157866787,3-047,0.11776977404841
man.ph.r3,48,0.348340476827265,3-048,0.11776977404841
man.ph.r3,49,0.311403716187602,3-049,0.11776977404841
man.ph.r3,50,-0.0232366203962232,3-050,0.11776977404841
man.ph.r3,51,0.388824574323715,3-051,0.11776977404841
man.ph.r3,52,0.116969833442409,3-052,0.11776977404841
man.ph.r3,53,0.328728715517345,3-053,0.11776977404841
man.ph.r3,54,0.193901383890346,3-054,0.11776977404841
man.ph.r3,55,0.0187075284188464,3-055,0.11776977404841
man.ph.r3,56,0.0771209730068381,3-056,0.11776977404841
man.ph.r3,57,0.0559614761251691,3-057,0.11776977404841
man.ph.r3,58,0.218529808500214,3-058,0.11776977404841
man.ph.r3,59,0.0986696021958393,3-059,0.11776977404841
man.ph.r3,60,0.381245384381438,3-060,0.11776977404841
man.ph.r3,61,0.0570337576264117,3-061,0.11776977404841
man.ph.r3,62,0.0406825463179375,3-062,0.11776977404841
man.ph.r3,63,0.0904565332109895,3-063,0.11776977404841
man.ph.r3,64,0.155474386280203,3-064,0.11776977404841
man.ph.r3,65,0.273338854634554,3-065,0.11776977404841
man.ph.r3,66,-0.00938958735422535,3-066,0.11776977404841
man.ph.r3,67,0.360621597260665,3-067,0.11776977404841
man.ph.r3,68,0.141343871961269,3-068,0.11776977404841
man.ph.r3,69,-0.00259573209689279,3-069,0.11776977404841
man.ph.r3,70,0.356342290457733,3-070,0.11776977404841
man.ph.r3,71,0.0501341139225723,3-071,0.11776977404841
man.ph.r3,72,0.524605434805802,3-072,0.11776977404841
man.ph.r3,73,0.162066424777277,3-073,0.11776977404841
man.ph.r3,74,0.0260772261952616,3-074,0.11776977404841
man.ph.r3,75,0.29732090096659,3-075,0.11776977404841
man.ph.r3,76,0.0488916456439049,3-076,0.11776977404841
man.ph.r3,77,0.190319661597151,3-077,0.11776977404841
man.ph.r3,78,0.15061014864008,3-078,0.11776977404841
man.ph.r3,79,0.358356357274184,3-079,0.11776977404841
man.ph.r3,80,-0.022587186691307,3-080,0.11776977404841
man.ph.r3,81,0.104200068439756,3-081,0.11776977404841
man.ph.r3,82,0.0748842592600049,3-082,0.11776977404841
man.ph.r3,83,0.117583578169644,3-083,0.11776977404841
man.ph.r3,84,0.00375763929354926,3-084,0.11776977404841
man.ph.r3,85,0.156797703330721,3-085,0.11776977404841
man.ph.r3,86,0.176458317615116,3-086,0.11776977404841
man.ph.r3,87,0.448761336520525,3-087,0.11776977404841
man.ph.r3,88,0.114017581079574,3-088,0.11776977404841
man.ph.r3,89,0.188371745583584,3-089,0.11776977404841
man.ph.r3,90,0.0588285901186372,3-090,0.11776977404841
man.ph.r3,91,0.0561278516519853,3-091,0.11776977404841
man.ph.r3,92,0.0359399559519816,3-092,0.11776977404841
man.ph.r3,93,0.227849371384075,3-093,0.11776977404841
man.ph.r3,94,0.185916461090224,3-094,0.11776977404841
man.ph.r3,95,0.165089747949662,3-095,0.11776977404841
man.ph.r3,96,0.137122950655721,3-096,0.11776977404841
man.ph.r3,97,0.0706257188250237,3-097,0.11776977404841
man.ph.r3,98,0.0576786631260355,3-098,0.11776977404841
man.ph.r3,99,0.200620319254828,3-099,0.11776977404841
man.ph.r3,100,0.101905903135557,3-100,0.11776977404841
rain.rate.r5,1,-0.0176533617738262,3-001,0.48425409398828
rain.rate.r5,2,0.172697177965579,3-002,0.48425409398828
rain.rate.r5,3,1.11042840749204,3-003,0.48425409398828
rain.rate.r5,4,-0.0905664178108247,3-004,0.48425409398828
rain.rate.r5,5,0.387675004605627,3-005,0.48425409398828
rain.rate.r5,6,1.43737248707375,3-006,0.48425409398828
rain.rate.r5,7,0.105735665117806,3-007,0.48425409398828
rain.rate.r5,8,1.38909335240745,3-008,0.48425409398828
rain.rate.r5,9,-0.0707854134042586,3-009,0.48425409398828
rain.rate.r5,10,0.336775958570771,3-010,0.48425409398828
rain.rate.r5,11,0.592385266487813,3-011,0.48425409398828
rain.rate.r5,12,1.29015782324407,3-012,0.48425409398828
rain.rate.r5,13,0.298658017971114,3-013,0.48425409398828
rain.rate.r5,14,-2.91166883061338,3-014,0.48425409398828
rain.rate.r5,15,0.366907110440838,3-015,0.48425409398828
rain.rate.r5,16,-0.328494897080588,3-016,0.48425409398828
rain.rate.r5,17,0.0780271140269048,3-017,0.48425409398828
rain.rate.r5,18,1.44380190627153,3-018,0.48425409398828
rain.rate.r5,19,0.522637151001274,3-019,0.48425409398828
rain.rate.r5,20,1.34119069244292,3-020,0.48425409398828
rain.rate.r5,21,0.256405719131506,3-021,0.48425409398828
rain.rate.r5,22,1.24791295712102,3-022,0.48425409398828
rain.rate.r5,23,1.3536297283872,3-023,0.48425409398828
rain.rate.r5,24,0.305789099592658,3-024,0.48425409398828
rain.rate.r5,25,1.55121478677698,3-025,0.48425409398828
rain.rate.r5,26,1.31910670706688,3-026,0.48425409398828
rain.rate.r5,27,-0.140156586244835,3-027,0.48425409398828
rain.rate.r5,28,-0.0651943272894661,3-028,0.48425409398828
rain.rate.r5,29,0.486518706989232,3-029,0.48425409398828
rain.rate.r5,30,0.606324094298211,3-030,0.48425409398828
rain.rate.r5,31,-0.197599800235456,3-031,0.48425409398828
rain.rate.r5,32,4.7023533195838,3-032,0.48425409398828
rain.rate.r5,33,1.29381280044759,3-033,0.48425409398828
rain.rate.r5,34,0.122874708648424,3-034,0.48425409398828
rain.rate.r5,35,0.394844666441561,3-035,0.48425409398828
rain.rate.r5,36,-0.441374802316221,3-036,0.48425409398828
rain.rate.r5,37,0.966850196271717,3-037,0.48425409398828
rain.rate.r5,38,1.34575394839471,3-038,0.48425409398828
