sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
6bsth,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,,,0.00641038450482512,,0.139901351128397,1,9.64572127633271e-10,41.2847351448724,6.71526485416305,0.00641038450482512,0.258909644928267,0.115023040225409,0.0158786853066665,0.000155260454913195,1,0,0.00640988687051166,,,
6bsth,ps03,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,,,0.00448571467707026,,0.179881173862089,1,5.37698868642891e-07,2.31153654374078,8.63429634538028,0.00448571467707026,0.607338727227579,0.0340715582920148,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00444597128668461,100,0.139263920469136,0.204552616127446
6ts,ALFAM,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,1,0,0,6ts,4704,FALSE,1,0,0,1,0.0347944554056333,6.43358168278923,7.39945223845323e-06,7.39945223845323e-06,0.0335111419014287,,,,,,,,,,,,,,,
6ts,ps01,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,1,0,0,6ts,4704,FALSE,1,0,0,1,,,0.0450579131227968,,0.252603691677766,1,7.09848547076617e-13,35.8750227994665,12.1249772005328,0.0450579131227968,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0450296411239003,,,
6ts,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,1,0,0,6ts,4704,FALSE,1,0,0,1,,,0.00674543864032273,,0.096532413648594,1,0.000288704654203846,43.3661554402133,4.63355585513251,0.00674543864032273,0.258909644928267,0.0399680988337946,0.0158786853066665,0.000155260454913195,1,0,0.00674458799763682,,,
6ts,ps03,168,6,shallow incorp,0,cat,6,7.5,1.2,40,48,0,shallow,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,1,0,0,6ts,4704,FALSE,1,0,0,1,,,0.00456698725735727,,0.167489020354101,1,1.62664018120873e-06,2.35340319157603,8.03947297699686,0.00456698725735727,0.607338727227579,0.0274824318142957,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00452652295900671,100,0.12954935512796,0.192421270034961
7bc,ALFAM,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,7bc,5208,FALSE,1,0,0,1,0.0524012882611972,6.43358168278923,1.11437533710998e-05,1.11437533710998e-05,0.050468587200659,,,,,,,,,,,,,,,
7bc,ps01,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,7bc,5208,FALSE,1,0,0,1,,,0.0190801291138527,,0.233684945248522,1,8.70967260601598e-30,36.7831226280709,11.2168773719291,0.0190801291138527,0.323772401304441,0.281679213867093,0.111077705480687,0.000518585178269107,1,0,0.0190751822053726,,,
7bc,ps02,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,7bc,5208,FALSE,1,0,0,1,,,0.00423196184658536,,0.245179898348649,1,1.42107028134691e-54,36.2313648792648,11.7686351207352,0.00423196184658536,0.258909644928267,0.715005928071348,0.0158786853066665,0.000116796999651434,1,0,0.00423171471117447,,,
7bc,ps03,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,7bc,5208,FALSE,1,0,0,1,,,5.45456477620832e-05,,0.243215257966546,1,2.71630155367307e-18,2.58132261882487,11.6743323823942,5.45456477620832e-05,0.607338727227579,0.178773629179026,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,5.41139756829502e-05,100,0.087275759633203,0.297335395534405
7bsth,ALFAM,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,7bsth,5376,FALSE,1,1,0,1,0.0302355433259258,6.43358168278923,6.42994569495167e-06,6.42994569495167e-06,0.0291203748140242,,,,,,,,,,,,,,,
7bsth,ps01,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,7bsth,5376,FALSE,1,1,0,1,,,0.0216124259325525,,0.131980330794101,1,4.52357313417735e-14,41.6649441218831,6.33505587811685,0.0216124259325525,0.323772401304441,0.0662849907480699,0.111077705480687,0.000518585178269107,1,0,0.0216068224750221,,,
7bsth,ps02,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,7bsth,5376,FALSE,1,1,0,1,,,0.00140972448775756,,0.0837923482605166,1,8.47716829313886e-11,43.9779672834105,4.0220327165048,0.00140972448775756,0.258909644928267,0.115023040225409,0.0158786853066665,3.2054730365471e-05,1,0,0.00140970189304192,,,
7bsth,ps03,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,7bsth,5376,FALSE,1,1,0,1,,,6.79818041335878e-05,,0.0634184445851218,1,9.80966585385723e-08,3.21701031505555,3.04408534008585,6.79818041335878e-05,0.607338727227579,0.0340715582920148,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,6.74436601845984e-05,100,0.034115829792588,0.082990460512128
7ts,ALFAM,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,7ts,5544,FALSE,1,0,0,1,0.0347944554056333,6.43358168278923,7.39945223845323e-06,7.39945223845323e-06,0.0335111419014287,,,,,,,,,,,,,,,
7ts,ps01,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,7ts,5544,FALSE,1,0,0,1,,,0.0216124259325525,,0.131980330794101,1,4.52357313417735e-14,41.6649441218831,6.33505587811685,0.0216124259325525,0.323772401304441,0.0662849907480699,0.111077705480687,0.000518585178269107,1,0,0.0216068224750221,,,
7ts,ps02,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,7ts,5544,FALSE,1,0,0,1,,,0.00147999114989261,,0.0388019623640704,1,2.5372886802188e-05,46.1374804336378,1.86249419347538,0.00147999114989261,0.258909644928267,0.0399680988337946,0.0158786853066665,3.2054730365471e-05,1,0,0.00147993860108986,,,
7ts,ps03,168,7,deep incorp,0,cat,6,7.5,1.2,40,48,0,deep,3,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,7ts,5544,FALSE,1,0,0,1,,,6.8807184077091e-05,,0.0527313057486479,1,2.96760837202227e-07,3.25583288421001,2.5311026759351,6.8807184077091e-05,0.607338727227579,0.0274824318142957,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,6.82623368176437e-05,100,0.0229595299888602,0.0669757169786446
8bc,ALFAM,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,8bc,6048,FALSE,1,0,0,1,0.0524012882611972,6.43358168278923,1.11437533710998e-05,1.11437533710998e-05,0.050468587200659,,,,,,,,,,,,,,,
8bc,ps01,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,8bc,6048,FALSE,1,0,0,1,,,0.0223574668100852,,0.102057260700688,1,8.70967260601598e-30,43.101251486367,4.89874851363302,0.0223574668100852,0.323772401304441,0.281679213867093,0.111077705480687,0.000518585178269107,1,0,0.0223516701856792,,,
8bc,ps02,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,8bc,6048,FALSE,1,0,0,1,,,0.00530640063426091,,0.0535411207955923,1,1.42107028134691e-54,45.4300262018116,2.56997379818843,0.00530640063426091,0.258909644928267,0.715005928071348,0.0158786853066665,0.000116796999651434,1,0,0.00530609075445762,,,
8bc,ps03,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,1,0,8bc,6048,FALSE,1,0,0,1,,,6.82666952043221e-05,,0.0349465942473095,1,2.71630155367307e-18,3.23065857081798,1.67743652387086,6.82666952043221e-05,0.607338727227579,0.178773629179026,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,6.77264353034438e-05,100,0.0201087762507737,0.0461998621414709
8bsth,ALFAM,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,8bsth,6216,FALSE,1,1,0,1,0.0302355433259258,6.43358168278923,6.42994569495167e-06,6.42994569495167e-06,0.0291203748140242,,,,,,,,,,,,,,,
8bsth,ps01,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,8bsth,6216,FALSE,1,1,0,1,,,0.0226715276196288,,0.0894436392195706,1,4.52357313417735e-14,43.7067053174606,4.29329468253939,0.0226715276196288,0.323772401304441,0.0662849907480699,0.111077705480687,0.000518585178269107,1,0,0.0226656495686136,,,
8bsth,ps02,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,8bsth,6216,FALSE,1,1,0,1,,,0.00151449666104497,,0.0156988531153071,1,8.47716829313886e-11,47.2464550503805,0.753544949534742,0.00151449666104497,0.258909644928267,0.115023040225409,0.0158786853066665,3.2054730365471e-05,1,0,0.00151447238711499,,,
8bsth,ps03,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,1,0,8bsth,6216,FALSE,1,1,0,1,,,7.00281204201181e-05,,0.0125114548920245,1,9.80966585385723e-08,3.31385035148396,0.600549834817175,7.00281204201181e-05,0.607338727227579,0.0340715582920148,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,6.94737820059493e-05,100,0.00853083224575327,0.018730672172135
8ts,ALFAM,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,8ts,6384,FALSE,1,0,0,1,0.0347944554056333,6.43358168278923,7.39945223845323e-06,7.39945223845323e-06,0.0335111419014287,,,,,,,,,,,,,,,
8ts,ps01,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,8ts,6384,FALSE,1,0,0,1,,,0.0226715276196288,,0.0894436392195706,1,4.52357313417735e-14,43.7067053174606,4.29329468253939,0.0226715276196288,0.323772401304441,0.0662849907480699,0.111077705480687,0.000518585178269107,1,0,0.0226656495686136,,,
8ts,ps02,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,8ts,6384,FALSE,1,0,0,1,,,0.00152188430440958,,0.0115747776593724,1,2.5372886802188e-05,47.4443852994633,0.555589327649877,0.00152188430440958,0.258909644928267,0.0399680988337946,0.0158786853066665,3.2054730365471e-05,1,0,0.00152183108417722,,,
8ts,ps03,168,8,deep incorp quick,0,cat,6,7.5,1.2,40,48,0,deep,0.167,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,1,0,8ts,6384,FALSE,1,0,0,1,,,7.01864670106245e-05,,0.0108199549986418,1,2.96760837202227e-07,3.32110618060575,0.519357839934808,7.01864670106245e-05,0.607338727227579,0.0274824318142957,0.062382354830467,2.0963662305638e-05,1,0.0158489319246111,6.96307041608596e-05,100,0.00761827135198763,0.0165936130253175
9bc,ALFAM,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,9bc,6888,FALSE,1,0,1,1,0.444530656670015,10.937719702197,0.000152706874148978,0.000152706874148978,0.41735834370111,,,,,,,,,,,,,,,
9bc,ps01,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,9bc,6888,FALSE,1,0,1,1,,,0.0294744238071942,,0.228262212452972,1,2.42978587710669e-12,37.0434138022549,10.9565861977426,0.0294744238071942,0.323772401304441,0.0644383928207401,0.111077705480687,0.000795356070235047,1,0,0.0294627040300087,,,
9bc,ps02,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,9bc,6888,FALSE,1,0,1,1,,,0.0565974333385206,,0.453034923967875,1,1.45734794381556e-06,26.2543221921941,21.745676350458,0.0565974333385206,0.258909644928267,0.0791142737549737,0.0158786853066665,0.00215341288111717,1,0,0.0565365108906954,,,
9bc,ps03,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,0,9bc,6888,FALSE,1,0,1,1,,,0.00349479776076223,,0.377494805579337,1,1.88764049732253e-08,1.80091355385977,18.1197506678082,0.00349479776076223,0.607338727227579,0.0635574398792168,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00346383437112884,100,0.213120311745013,0.427574520152894
9bsth,ALFAM,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,9bsth,7056,FALSE,1,1,1,1,0.256494188891939,10.937719702197,8.81118663815794e-05,8.81118663815794e-05,0.240815764309289,,,,,,,,,,,,,,,
9bsth,ps01,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,9bsth,7056,FALSE,1,1,1,1,,,0.03217610726918,,0.157523217917143,1,9.5658239659439e-09,40.4388855304113,7.56111446002285,0.03217610726918,0.323772401304441,0.0151636970769118,0.111077705480687,0.000795356070235047,1,0,0.0321633132252061,,,
9bsth,ps02,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,9bsth,7056,FALSE,1,1,1,1,,,0.0240907494059073,,0.195159833652195,1,0.101687594900508,38.5306403897941,9.36767201530538,0.0240907494059073,0.258909644928267,0.0127271172661023,0.0158786853066665,0.000591000363671547,1,0,0.0240658124276726,,,
9bsth,ps03,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,0,9bsth,7056,FALSE,1,1,1,1,,,0.00499024898631895,,0.190493080686705,1,0.00010699779944926,2.57084947424546,9.14366787296183,0.00499024898631895,0.607338727227579,0.0121130897643042,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00494600520141626,100,0.13802810416992,0.224720394844606
9cs,ALFAM,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,9cs,7560,FALSE,1,0,1,1,0.241380146583453,10.937719702197,8.2919832666839e-05,8.2919832666839e-05,0.226625580640627,,,,,,,,,,,,,,,
9cs,ps01,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,9cs,7560,FALSE,1,0,1,1,,,0.03217610726918,,0.157523217917143,1,9.5658239659439e-09,40.4388855304113,7.56111446002285,0.03217610726918,0.323772401304441,0.0151636970769118,0.111077705480687,0.000795356070235047,1,0,0.0321633132252061,,,
9cs,ps02,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,9cs,7560,FALSE,1,0,1,1,,,0.00598596586848288,,0.0212864417831577,1,0.000103674012809183,46.9781471203956,1.02174920559157,0.00598596586848288,0.00026396731942551,0.0127271172661023,0.0158786853066665,0.000127383616695658,1,0,0.00598556575717517,,,
9cs,ps03,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,9cs,7560,FALSE,1,0,1,1,,,0.00251714936547831,,0.0485366843939829,1,1.1136011349447e-07,2.89767485684672,2.32976085091118,0.00251714936547831,0.000632100005250322,0.0121130897643042,0.062382354830467,0.000861440784123032,1,0.0158489319246111,0.00249617664973068,100,0.0128903373696918,0.0625293060975019
9os,ALFAM,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,9os,7392,FALSE,1,0,1,1,0.121356869270571,10.937719702197,4.16889766425288e-05,4.16889766425288e-05,0.113938827830082,,,,,,,,,,,,,,,
9os,ps01,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,9os,7392,FALSE,1,0,1,1,,,0.0256311728575298,,0.109326588228835,1,3.81645665352503e-09,42.7523237611995,5.24767623498406,0.0256311728575298,0.12917479347156,0.0151636970769118,0.111077705480687,0.000599347364565229,1,0,0.0256234926331859,,,
9os,ps02,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,9os,7392,FALSE,1,0,1,1,,,0.025154676414104,,0.128386579548011,1,0.0342203955520699,41.8032237861434,6.16255581830451,0.025154676414104,0.0871295114252626,0.0127271172661023,0.0158786853066665,0.000591000363671547,1,0,0.0251412474473374,,,
9os,ps03,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,9os,7392,FALSE,1,0,1,1,,,0.00473988067421516,,0.113728389619632,1,1.33792979990037e-05,2.44243516626411,5.45896270174234,0.00473988067421516,0.0759432984578972,0.0121130897643042,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00469788224656975,100,0.10276658783021,0.131981691942738
9ts,ALFAM,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,9ts,7224,FALSE,1,0,1,1,0.295168356030573,10.937719702197,0.000101397364435429,0.000101397364435429,0.277125940219118,,,,,,,,,,,,,,,
9ts,ps01,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,9ts,7224,FALSE,1,0,1,1,,,0.03217610726918,,0.157523217917143,1,9.5658239659439e-09,40.4388855304113,7.56111446002285,0.03217610726918,0.323772401304441,0.0151636970769118,0.111077705480687,0.000795356070235047,1,0,0.0321633132252061,,,
9ts,ps02,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,9ts,7224,FALSE,1,0,1,1,,,0.0260371989632091,,0.138428148956205,1,0.410385379610255,40.9450634704919,6.64455114989784,0.0260371989632091,0.258909644928267,0.00442240684791517,0.0158786853066665,0.000591000363671547,1,0,0.0260134385146879,,,
9ts,ps03,168,9,cold,0,cat,6,7.5,1.2,40,48,0,none,,0,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,0,9ts,7224,FALSE,1,0,1,1,,,0.00512573166187558,,0.175610744453302,1,0.000158595732591781,2.64053244658686,8.42931573375851,0.00512573166187558,0.607338727227579,0.00977052944437684,0.062382354830467,0.00192337559122096,1,0.0158489319246111,0.00508028521986718,100,0.123322212175509,0.211694839613151
